id,phrase,source,ragil,is_verified,visibility_tier,dna_status,category,vip_source,has_notes,corpus_role,rule_applied,confidence,cluster_id
"002cdd03-0922-4582-9293-8c82fb751f2e","מערכת","excel_import","730","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"00375267-bda5-448c-9eeb-20f7127befef","644 ב 781","excel_import","2","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"00ef688f-e7f2-4ada-b26a-99f84842f65b","נסכתי מלכי","excel_import","640","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"00f77e7d-ef81-4770-91c1-ba45a7d05ece","שרביט משאול","excel_import","898","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"015c689a-facf-4d07-bcd3-cdad3042ffd5","רגש אותיות","excel_import","1326","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"022ebba1-a762-427d-ad80-f5739cfe8e5d","פרצופים 506","excel_import","506","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"02806bba-1fd4-4cf6-97f1-95bc7a28cfa4","רוח קדשך","excel_import","638","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"02eb5f0e-2ad6-4a9a-b0df-85adacfe41eb","מחשבת יהוה","excel_import","776","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"03059859-a704-4adc-a832-f70d39b72375","יחיד אתה","excel_import","438","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0345f6b8-987a-4729-94a4-2fc48ea9cc25","דויד בן ישי","excel_import","396","true","3","appendix","","","true","public_core","linked_to_published_post","high",""
"035b0881-0848-4e12-a182-e7bd6b38fc4f","מול בית פעור 3370","excel_import","844","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"035d0671-a5b0-4e76-9c66-69349f61db38","קול אלהים","excel_import","222","true","2","appendix","","","true","public_core","linked_to_published_post","high",""
"037bd45b-6167-4f2d-91dd-36ea70062992","ברית עם יהוה","excel_import","748","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"04407042-ae35-4b99-b878-c369f0e70042","כסאו","excel_import","87","true","1","dna","","","false","public_core","dna_status_preblessed","high",""
"044be623-2c3a-4cb1-96da-b59c2e4ee4f6","ביטקוין","excel_import","187","true","1","dna","","","true","public_core","graph_linked_node_id","high",""
"04ce3910-a90b-4067-82be-4f1a2b1b9c2e","מפתח לגאולה","excel_import","603","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"04d64b8f-3200-4373-8e7c-0577e8ac40fc","נפש משיחך","excel_import","808","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"04e97be5-332b-46f7-bb60-d0f8115f4822","צדק","excel_import","194","true","1","dna","","","true","public_core","graph_linked_node_id","high",""
"04f060c4-b9f7-4412-bcf2-c279cf675a06","יבא בימינו","excel_import","131","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"05022d0a-eccb-482c-a622-bd6862a2f0cb","רווק אני לא","excel_import","404","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0502971c-42f2-4b18-9077-895fca50cf9d","אובססיבי","excel_import","151","true","1","dna","","","false","public_core","dna_status_preblessed","high",""
"051b978e-3b06-4ca9-9ab9-111508b35392","הנבחר בעתה","excel_import","742","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"056e0443-2cd1-4d1b-b862-b78e5f0cb594","יהוה ישמח בי","excel_import","396","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"05d2cf2d-d434-4ad8-902e-50111e1c3a82","ים אדמה","excel_import","100","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"06105574-86ef-4b84-aa86-3ca189370574","אור יהוה סוד","excel_import","303","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"063e21bc-0cc8-4ea3-bc10-ab8d43daf739","סוד דויד","excel_import","94","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0714e9a3-a5a8-44e9-9f37-87cb87b4f8bb","סוד מלך","excel_import","160","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"074ba16c-9a64-4717-975f-5428f3a23d3e","פורת 686","excel_import","686","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0791c975-71c2-43e0-bb65-f363b4bc3f69","מימד חמישי","excel_import","462","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"07f3f6ab-dc74-45dd-9de5-443e992c6cb3","אימתי (רגיל ו ∆ )","excel_import","710","false","3","appendix","","","true","research_vocabulary","unverified_general_candidate","low",""
"08099439-91d4-4ec1-b106-069b23736976","חירות","excel_import","624","true","1","dna","","","true","public_core","graph_linked_node_id","high",""
"081ba72b-39e1-49df-8bd4-0a58bbe7e9d7","644 363 533 1820 781 אתבש","excel_import","703","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"08366a95-7e4f-4e9f-b89e-e685066351f6","מצפה לגאולה","excel_import","290","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"084155fd-1383-4d9c-bd5b-d9441867b593","יהוה יתגלה","excel_import","474","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"086b3e28-357f-43b4-bf8d-5d1caa2bab41","מלכות נצח","excel_import","644","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"09254693-a24d-475d-bfed-fdcab79e7aef","נחמן נחמן","excel_import","296","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"095de0a4-0b93-4ae2-93c6-1de7957a7392","אהוי בחדשות","excel_import","742","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0976be46-2907-4fb1-b3b2-6c63acb17d52","יחסי ציבור","excel_import","396","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"09a0d99a-5f58-424a-b989-fd5cb11eb668","השפלה 1336 590","excel_import","420","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"09a4f984-0740-495b-9b98-ea4d50a1772f","התשבי","excel_import","717","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"0a168526-abb4-489f-a1fe-dec30fcb4e71","תלמיד חכם","excel_import","552","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0a4429ed-5c03-4ee8-9691-b50e14688734","סוד","excel_import","70","true","1","dna","","","false","public_core","graph_linked_node_id","high",""
"0a9936c4-51f7-4d50-ae7b-1574075329ce","ערפדים 1255","excel_import","404","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0aa46b8b-bf13-4459-ac35-b1ccb1729407","אמת ויציב 2270","excel_import","559","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0ac8c541-da3a-46e4-b02e-9969fea4c815","כסא המשיח","excel_import","444","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0acd7692-8265-4bb6-b52a-b3cf585cf5f8","סוף התיקון","excel_import","717","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0ae0f069-c895-46ff-b479-4986d9f4bf43","שער הנ הסוף","excel_import","776","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0ae8430c-fb35-4c23-9778-132a4190559f","פעמיים חי","excel_import","268","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0aff4f68-a27c-481e-8480-afe6807c873d","מי אתה 898 1280 540","excel_import","456","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0b5acde7-4bdc-4cfc-b1e5-4b6fb6e4280f","שורש אחד","excel_import","819","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0b904b84-a8fd-4691-bd17-ba0c80fd21b0","היום יבוא","excel_import","80","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0b970982-6837-4e1c-8101-530459d3e26e","מאסטר","excel_import","310","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"0be41ea7-f9e2-4d29-a5f5-f19effceb376","עולם התענוג","excel_import","680","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0c1b0f24-6d31-45f2-81d0-fe81edc50d90","יראת שמים","excel_import","1001","true","3","appendix","","","true","public_core","graph_linked_node_id","high",""
"0c26db41-acaf-485a-a1e8-417388a0ef51","הסכם האטום","excel_import","186","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0c67a86b-81e6-4b44-a5b8-01cc3e478ef8","יהוה שולח ∆","excel_import","370","false","3","appendix","","","false","research_vocabulary","unverified_general_candidate","low",""
"0c69bf85-c9f0-4164-ac80-e1d96d954bf0","מקדש בלבנון","excel_import","584","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0c713ce7-a115-437a-aee4-2448acd46d51","שם המשיח","excel_import","703","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0d0b2ca0-f963-4e4f-95e4-33f777775613","דברי שכינה","excel_import","601","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0d2b96ce-2314-4b9a-ad07-336fea041e9c","מעגל הסמסרה","excel_import","513","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0d5efcb3-1798-4c88-8130-0313ec4f0153","פגם 683","excel_import","123","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0d673640-dd04-4145-a34d-b3fc1dbc9f85","למה הכל שקר 370 1414","excel_import","730","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0da5d799-0861-4e1d-a0c5-d52361874805","שכינה ציון","excel_import","541","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0dcccb5e-a950-4bb2-a4dc-7ba391130266","זרע מלכות","excel_import","773","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0df5266b-87ff-4766-8537-03f8f1883ae5","מניפולציה 363","excel_import","321","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0df62bc6-48bd-4551-8afb-2f806dd6c103","חכמת משיח","excel_import","826","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0dfddad1-2322-4a93-99ae-d3e3b6cc9a12","סוד אור תורה","excel_import","888","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"0e591f60-b761-464e-acb9-2639b68c5152","אני אל השמש 1237 933","excel_import","737","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0e77037c-cdcb-46ed-b86a-9f86dfb2562c","סוד 3960 - מילוי","excel_import","166","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0e83c567-e183-4cf3-a27f-f571e165b435","מתאוה","excel_import","452","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"0e885932-f658-4cd1-b49b-540e953a4918","המשיח נולד","excel_import","453","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0ee2aecb-38dc-48f1-8fca-8ec0d9b5e78d","אני","excel_import","61","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"0ef58dd5-67d7-4902-892f-35d77901f905","התכלית סודי","excel_import","945","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0f200a36-af73-4839-b5b6-fdfae3afa05e","אהיה שלח","excel_import","359","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0f24e1d8-ba3c-4e4d-8af7-c1685dac6cd9","רמזי המשיח","excel_import","620","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0f4bd265-6959-4df7-998e-2394d713b6bb","דרקון 1616 360 196","excel_import","360","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0f72849e-7415-4fca-9574-46963b22f0b0","תוכנת משיח","excel_import","1234","true","3","appendix","","","false","public_core","graph_linked_node_id","high",""
"0f882fac-b4e9-4f2e-b659-b9751cb0e718","משיח ישראל ∆","excel_import","899","false","3","appendix","","","false","research_vocabulary","unverified_general_candidate","low",""
"0fa17379-e058-4e31-ae15-b090cd5f2cc4","קץ עמלק בעתה","excel_import","907","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0faa5a00-f152-4a2d-b2c8-68a26d0b1835","רוח בהמה 1472","excel_import","266","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"0fd21935-e1bd-47fe-a081-32f73b43a04b","להתענג עליך","excel_import","688","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0fe25b80-643d-41b5-a136-c3addde6a1b2","יהוה ימלך","excel_import","126","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0fe7d7ae-a4e4-4cad-9d9b-5d572b78e841","עבד אמיתי","excel_import","537","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"0ffad0dd-89bd-4929-93c0-2b594cccdd6e","משכב זכר","excel_import","589","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"101cfde1-45bd-44cd-8860-796dd73decf0","גדלות","excel_import","443","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"104cf817-7b83-411c-9f1d-21138c4814ff","בינת יהוה","excel_import","488","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1084d816-85b1-413a-ae0e-97e6f33e74d9","רם יהוה 1222 396 1472 662 313","excel_import","266","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"109c31ba-4ea5-4a7f-a641-518549399e79","חברון","excel_import","266","true","1","dna","","","false","public_core","graph_linked_node_id","high",""
"10c66201-2fcb-4b4a-a298-b4aa8eafdc1a","קרן משיחו","excel_import","714","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"10d69793-39b4-4f20-a0a0-7e310cf28c50","המתמטיקה","excel_import","609","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"10f3a290-4ab2-4531-af23-5391b29d2486","שתים חמש חמש","excel_import","1446","true","3","appendix","","","true","numeric_word_construct","spelled_out_number_construct","medium",""
"112b4a1f-4a70-4b1a-b1c7-ea8cae5814c8","תדר יהוה","excel_import","630","true","3","appendix","","","true","public_core","graph_linked_node_id","high",""
"112d4955-4801-42b9-9e08-352f6a82c30a","דרך צדיקים","excel_import","478","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"1134f082-62d1-4cc9-bcea-d6976a0ba2a6","בבית הבחירה","excel_import","644","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"113a98da-914c-4c6d-8e2f-eee772a53131","עשרים עשרים","excel_import","1240","true","3","appendix","","","false","numeric_word_construct","spelled_out_number_construct","medium",""
"115883bb-8365-46d4-bec7-e1c5571f6b64","אתגלה השנה","excel_import","799","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"11596ea6-5682-4228-90b9-4814b23c28cf","דויד עבדך","excel_import","120","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"1164fef5-a002-4b23-b018-5c9f9f2be177","קץ איראן 2137 861","excel_import","452","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"11be3aeb-771d-4007-b308-6dad75006222","יהוה ומשיחך","excel_import","410","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"11c2db34-9b65-4efd-b51d-a4d94dd5084a","געגוע","excel_import","152","true","1","dna","","","false","public_core","graph_linked_node_id","high",""
"11c8076f-1fcf-4634-9344-bb72f7930bf5","מושיע ישראל","excel_import","967","true","3","appendix","","","true","public_core","graph_linked_node_id","high",""
"11d3d64c-2f46-4661-897e-a6a9ee58dd92","פליאדים","excel_import","175","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"12943a14-dddf-4d61-a8e4-fb87674fa66c","גואל ישן 878 776","excel_import","400","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"12ba4ebb-6745-4e1d-98b7-bc5c8d43d9f4","מי משיח יהוה","excel_import","434","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"12dd07ef-f628-451d-8566-e920c909cc6f","מצמיח קרן","excel_import","538","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"132158ec-113e-4e0b-828b-42b19ceedc33","ציניות 4114","excel_import","566","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"132cde4f-cb47-47f7-86a6-43b7a0634459","הבושה","excel_import","318","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"13357327-13f5-41ca-a422-73ee8119ce28","פלא המשיח","excel_import","474","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"135a7503-1f60-4296-b4e2-c11ed855ce88","העולם","excel_import","151","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"1380a93c-8b9e-432f-bb61-b745ac7e30c9","דויד המלך 119 599 555 470","excel_import","119","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"139f1d1f-2d33-4bd0-8868-b01259bc6c2a","העבור אחרי","excel_import","502","true","3","appendix","","","true","research_vocabulary","verified_general_no_extra_notes","medium",""
"13fec62e-370e-4527-b7ec-1a74c153e3b6","כתר על ראשי","excel_import","1231","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"14780ff2-cd41-4b8a-9979-49273619f56d","אתה משיחי","excel_import","774","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"14924649-f6e2-4097-9ab4-c80275dcaf51","נקבה 151 157","excel_import","157","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"150ddd53-da11-4a98-97ce-a82512318283","צפן אמונה","excel_import","322","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"15188c6b-1597-431c-ab79-7e5933f86a4c","תהלה לדוד ∆","excel_import","484","false","3","appendix","","","false","research_vocabulary","unverified_general_candidate","low",""
"15325c6b-d83f-438d-b01a-25405d2e4c96","יהוה קירוב","excel_import","344","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"153ea545-aaed-49f6-8c5a-829af145c7e1","הברית","excel_import","617","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"1563d16f-f830-401f-a23b-5426935ec0d8","זרע מלך דוד","excel_import","381","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"15e10bae-e06b-4f84-8785-ffab9775787e","השקר הציוני","excel_import","776","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"15ea32f0-982a-4a94-a9ad-ff3cd120952c","מלוכה","excel_import","101","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"16038750-e5f4-44a4-8387-93f83845a3b2","שאול","excel_import","337","true","1","dna","","","true","public_core","linked_to_published_post","high",""
"1626916e-2d0b-472a-808d-27a6de3c87d2","פרצת צרפת","excel_import","1540","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"163abcf8-511c-4708-bf5a-dd529f6346f5","גואל צדק","excel_import","234","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"165a142a-5b35-40b8-9fbd-22ad985b826c","חכמתך","excel_import","488","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"166f5d5c-dfba-42c8-8648-aed0e748555b","מלכותך","excel_import","516","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"1683ff0f-c4f4-4e9b-867b-7f0d95320780","שלח לנו משיח","excel_import","782","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"169759ad-44fa-4c60-a380-1bac8e6151aa","קרן ישועה","excel_import","741","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"16adc6f2-cf0e-451f-a572-f48f95202f44","שש ארבע ארבע","excel_import","1146","true","3","appendix","","","true","numeric_word_construct","spelled_out_number_construct","medium",""
"16c5ba57-8bf4-4695-9b01-09079bc61469","נסיון משיח","excel_import","534","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1728d4d8-38a2-4487-87f5-625c67fb88d2","יהוה + שטן = 385","excel_import","385","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"173fa450-92ed-4b6a-b310-d2c5460b912b","אלהים ברא 1333 1120","excel_import","289","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"176bf6c1-17c1-491c-98f6-887c9fab13cc","לא זכו בעתה","excel_import","541","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"178fed5a-ac21-443b-9856-4d989b66e4dd","ביאת המשיח","excel_import","776","true","2","appendix","","OPOC1 OPOC1","false","public_core","graph_linked_node_id","high","excel_vip_OPOC1_OPOC1"
"17d98419-5cb6-4884-ab7c-6bd0521bc03f","בעדן","excel_import","126","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"17e1d091-0b73-43c1-8edd-334eb6f2608c","מושיע 474","excel_import","426","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"180be054-065a-4cda-9e38-459755d15044","קרשת 1000 3980","excel_import","1000","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"18bdc984-3b23-4583-9336-d31649ee665a","שליטה במח","excel_import","404","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"18c0510f-c414-4a71-ae10-52240d42055d","משטר אופנה","excel_import","691","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"190577d8-b535-4afa-ba80-7320d5045608","בעלי שאול 1533","excel_import","449","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"19338728-c28b-4a8d-8bc7-5597765550d2","המשיח שש שבע","excel_import","1335","true","3","appendix","","","false","numeric_word_construct","spelled_out_number_construct","medium",""
"193b692a-2e48-481b-9046-dfc6110073e0","תועבת הויה","excel_import","904","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"19473cf9-d8cc-4efa-a009-413b6ca5db00","ירושלם ב ∆ = 2216 = 396 + 1820","excel_import","588","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"19a2d9fd-d14d-4c1b-ab39-dc0b1d8ed20f","עקבות המשיח","excel_import","941","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"19a95a08-f67a-43c8-9b6e-b0d47ecc52f8","אשיש בך בעתה","excel_import","1110","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"19bfc67b-2b30-48b1-b0cc-ff6a1862b387","דעת שקר","excel_import","1074","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"19dc0ba8-48bf-45b8-b1c8-e0df6339ea25","מלך ישראל","excel_import","631","true","3","appendix","","","true","public_core","graph_linked_node_id","high",""
"1a05b852-a56e-44a4-8d46-5e31841a2996","העם הקדוש","excel_import","530","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1aa7b45c-f37d-4b92-ad7e-b2bb492e4e79","תצמיח במהרה","excel_import","800","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"1ac44e31-b9b2-4384-9013-f77c5d678595","תמלך","excel_import","490","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"1afa5eda-fa37-413a-a4a1-0bad30ec45a0","המלך בשדה","excel_import","406","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"1b14310c-7ce8-4a88-bbc7-5e5b0097a4fa","משיח ∆ ר יפ 1211","excel_import","648","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"1b460091-80f6-4a15-b8c2-cc3e936fe1b2","מלכות דוד","excel_import","510","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1b75e26a-94f8-44d3-a580-b1d2895bb7fb","337 266 שליחיך","excel_import","378","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"1b810709-7f0e-4eb8-9077-492c9f056241","הוא יגאלנו","excel_import","112","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1bbe063a-3d90-415a-ac2a-bcdab2af7e0c","צער השכינה","excel_import","750","true","2","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1bcd6690-3b8b-41f8-b990-c39335a72b43","שאול אוב","excel_import","346","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1bd00924-c054-45df-b267-5e323dad886a","שקר ואמת","excel_import","1047","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1c0fddc8-5a85-45d7-90f4-0d5fef2531e8","סיטרא אחרא","excel_import","490","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1c22ed53-114b-4076-95e6-1ad2b24f1cae","כלכלת סין","excel_import","620","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1c403abe-91c3-41cf-b101-680349de2b8a","ימשחו אותי","excel_import","781","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1c698dd5-2f60-480f-b83a-04d1e5c2491a","שלחו המשיח","excel_import","707","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1d009bdc-9534-46c2-87a2-8ac3c01e7639","והודעתי לכם","excel_import","591","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1d1638e3-95ff-48a8-bfd6-aa1675ff7e90","אהוי התגלות","excel_import","866","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1d5527f6-441b-4fdd-bf15-4b1e1b7c0c72","נצעק ליהוה ∆","excel_import","366","false","3","appendix","","","false","research_vocabulary","unverified_general_candidate","low",""
"1d699b8c-e045-431c-85cb-92b9da0f948d","המשיח איש","excel_import","674","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1da33d50-209a-4642-a772-5d821747b13d","עבדך אלהים","excel_import","182","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1de20956-0669-4cef-a74f-58ebe3b438a2","ידעו סודי","excel_import","170","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"1de2136b-e271-4635-a9bc-f71eb264e176","אור","excel_import","207","true","1","dna","","","true","public_core","graph_linked_node_id","high",""
"1e03875b-9659-4bd5-b6a1-e1e54259f656","נשים סוד","excel_import","470","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1eb1dead-4d9a-4a4a-bafd-31447099e8df","סודי יחשף","excel_import","478","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1eecc30a-7812-41f6-934d-46eb171759a6","שמן המשחה","excel_import","748","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1ef5fb6a-c1b3-4792-a512-a18f1e9bb119","הצמח בן יוסף","excel_import","351","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1f109fbf-5b9b-4fbf-bcd7-8f2e4736faa9","התגלות משיח","excel_import","1202","true","2","appendix","","","false","public_core","graph_linked_node_id","high",""
"1f15fce4-d6f6-41e3-827e-cfa8846308d8","האחדות","excel_import","424","true","1","dna","","","true","public_core","linked_to_published_post","high",""
"1f186ad8-c64f-4347-88b2-94daffb07b6b","לועזי","excel_import","123","true","1","dna","","","true","public_core","linked_to_published_post","high",""
"1f60b26a-868b-4126-be7e-01382ea77df2","מכת הקורונה","excel_import","832","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"1f97c9c5-ed8e-48a8-9661-8a39b542f5ae","גוג יעלה","excel_import","127","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"1f9afebf-1a96-4d80-b5a2-4b0dcded31a5","ראשית","excel_import","911","true","1","dna","","","true","public_core","linked_to_published_post","high",""
"1fc0e5f1-9cbd-4c63-95dc-5c6f7e88c33d","הפך הגלות","excel_import","549","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
